,noc,season,year,athletes,athletes_female_percentage,avg_age,agv_height,avg_weight,prev_medals,prev_gold_medals,sports,events,total_medals
942,IND,1,1968,25,0.0,27.0,173.0,71.0,1.0,1.0,5,11,1
943,IND,1,1972,41,0.024390243902439,26.0,175.0,71.0,1.0,0.0,7,27,1
944,IND,1,1976,26,0.0,27.0,172.0,66.0,1.0,0.0,5,10,0
945,IND,1,1980,72,0.2222222222222222,26.0,171.0,68.0,0.0,0.0,8,30,1
946,IND,1,1984,48,0.125,25.0,170.0,65.0,1.0,1.0,7,30,0
947,IND,1,1988,46,0.1521739130434782,25.0,170.0,63.0,0.0,0.0,11,27,0
948,IND,1,1992,52,0.1153846153846153,25.0,175.0,67.0,0.0,0.0,12,36,0
949,IND,1,1996,49,0.1836734693877551,25.0,174.0,69.0,0.0,0.0,13,31,1
950,IND,1,2000,65,0.3230769230769231,26.0,174.0,69.0,1.0,0.0,13,38,1
951,IND,1,2004,73,0.3424657534246575,25.0,170.0,69.0,1.0,0.0,14,43,1
952,IND,1,2008,53,0.4150943396226415,26.0,174.0,73.0,1.0,0.0,12,48,3
953,IND,1,2012,81,0.2839506172839506,26.0,175.0,73.0,3.0,1.0,13,55,6
954,IND,1,2016,112,0.4553571428571428,27.0,171.0,67.0,6.0,0.0,15,67,2
955,KSA,1,1972,10,0.0,24.0,173.0,68.0,0.0,0.0,1,11,0
956,KSA,1,1976,14,0.0,23.0,176.0,72.0,0.0,0.0,1,13,0
957,KSA,1,1984,37,0.0,23.0,174.0,69.0,0.0,0.0,5,11,0
958,KSA,1,1988,9,0.0,24.0,165.0,64.0,0.0,0.0,3,12,0
959,KSA,1,1992,9,0.0,24.0,172.0,75.0,0.0,0.0,5,13,0
960,KSA,1,1996,29,0.0,23.0,177.0,70.0,0.0,0.0,5,13,0
961,KSA,1,2000,18,0.0,24.0,177.0,71.0,0.0,0.0,5,14,2
962,KSA,1,2004,16,0.0,27.0,174.0,71.0,2.0,0.0,6,12,0
963,KSA,1,2008,14,0.0,28.0,175.0,70.0,0.0,0.0,4,11,0
964,KSA,1,2012,18,0.1111111111111111,31.0,173.0,68.0,0.0,0.0,5,14,1
965,KSA,1,2016,10,0.3,27.0,171.0,66.0,1.0,0.0,5,10,0
966,SYR,1,1948,1,0.0,24.0,175.0,70.0,0.0,0.0,1,1,0
967,SYR,1,1968,2,0.0,25.0,175.0,70.0,0.0,0.0,1,2,0
968,SYR,1,1972,5,0.2,31.0,167.0,60.0,0.0,0.0,3,4,0
969,SYR,1,1980,67,0.0298507462686567,25.0,175.0,72.0,0.0,0.0,7,55,0
970,SYR,1,1984,9,0.0,25.0,172.0,77.0,0.0,0.0,5,9,1
971,SYR,1,1988,13,0.0,23.0,171.0,74.0,1.0,0.0,4,13,0
972,SYR,1,1992,8,0.125,24.0,175.0,67.0,0.0,0.0,4,9,0
973,SYR,1,1996,7,0.1428571428571428,24.0,171.0,66.0,0.0,0.0,5,8,1
974,SYR,1,2000,8,0.25,26.0,179.0,72.0,1.0,1.0,4,7,0
975,SYR,1,2004,6,0.1666666666666666,28.0,177.0,84.0,0.0,0.0,5,6,1
976,SYR,1,2008,7,0.1428571428571428,25.0,177.0,77.0,1.0,0.0,5,7,0
977,SYR,1,2012,10,0.4,25.0,178.0,75.0,0.0,0.0,7,10,0
978,SYR,1,2016,7,0.4285714285714285,25.0,184.0,83.0,0.0,0.0,5,7,0
979,MDV,1,1988,7,0.0,20.0,164.0,55.0,0.0,0.0,1,5,0
980,MDV,1,1992,7,0.1428571428571428,23.0,169.0,65.0,0.0,0.0,2,8,0
981,MDV,1,1996,6,0.1666666666666666,23.0,164.0,59.0,0.0,0.0,2,6,0
982,MDV,1,2000,4,0.5,19.0,161.0,48.0,0.0,0.0,2,4,0
983,MDV,1,2004,4,0.5,21.0,165.0,55.0,0.0,0.0,2,4,0
984,MDV,1,2008,4,0.5,21.0,176.0,59.0,0.0,0.0,2,4,0
985,MDV,1,2012,5,0.4,20.0,165.0,55.0,0.0,0.0,3,5,0
986,MDV,1,2016,4,0.5,22.0,162.0,57.0,0.0,0.0,2,4,0
987,ETH,1,1956,12,0.0,23.0,173.0,67.0,0.0,0.0,2,10,0
988,ETH,1,1960,10,0.0,27.0,173.0,64.0,0.0,0.0,2,8,1
989,ETH,1,1964,12,0.0,25.0,171.0,61.0,1.0,1.0,3,11,1
990,ETH,1,1968,18,0.0,27.0,174.0,61.0,1.0,1.0,3,13,2
991,ETH,1,1972,31,0.0,27.0,175.0,61.0,2.0,1.0,3,20,2
992,ETH,1,1980,41,0.048780487804878,26.0,173.0,60.0,0.0,0.0,3,26,4
993,ETH,1,1992,20,0.3,23.0,168.0,58.0,0.0,0.0,2,11,3
994,ETH,1,1996,18,0.4444444444444444,23.0,167.0,54.0,3.0,1.0,2,10,3
995,ETH,1,2000,26,0.4230769230769231,23.0,168.0,54.0,3.0,2.0,2,11,8
996,ETH,1,2004,26,0.4615384615384615,23.0,167.0,53.0,8.0,4.0,2,12,7
997,ETH,1,2008,27,0.4814814814814814,24.0,167.0,52.0,7.0,2.0,1,10,7
998,ETH,1,2012,33,0.4545454545454545,24.0,171.0,56.0,7.0,4.0,2,14,7
999,ETH,1,2016,37,0.5405405405405406,24.0,171.0,57.0,7.0,3.0,3,16,8
1000,UAE,1,1984,7,0.0,24.0,173.0,66.0,0.0,0.0,1,8,0
1001,UAE,1,1988,12,0.0,22.0,172.0,64.0,0.0,0.0,2,15,0
1002,UAE,1,1992,13,0.0,23.0,173.0,64.0,0.0,0.0,3,19,0
1003,UAE,1,1996,4,0.0,24.0,177.0,73.0,0.0,0.0,4,4,0
1004,UAE,1,2000,4,0.0,28.0,176.0,73.0,0.0,0.0,3,5,0
1005,UAE,1,2004,4,0.0,30.0,177.0,71.0,0.0,0.0,3,5,1
1006,UAE,1,2008,8,0.25,28.0,173.0,69.0,1.0,1.0,7,9,0
1007,UAE,1,2012,26,0.0769230769230769,24.0,175.0,71.0,0.0,0.0,6,9,0
1008,UAE,1,2016,12,0.25,28.0,172.0,73.0,0.0,0.0,6,11,1
1009,YAR,1,1984,2,0.0,28.0,164.0,58.0,0.0,0.0,1,3,0
1010,YAR,1,1988,8,0.0,21.0,170.0,70.0,0.0,0.0,3,8,0
1011,INA,1,1952,3,0.0,25.0,175.0,69.0,0.0,0.0,3,3,0
1012,INA,1,1956,22,0.0909090909090909,25.0,175.0,69.0,0.0,0.0,6,11,0
1013,INA,1,1960,22,0.0909090909090909,27.0,170.0,66.0,0.0,0.0,8,17,0
1014,INA,1,1968,6,0.0,34.0,168.0,70.0,0.0,0.0,2,5,0
1015,INA,1,1972,6,0.5,25.0,164.0,58.0,0.0,0.0,5,7,0
1016,INA,1,1976,7,0.2857142857142857,24.0,169.0,64.0,0.0,0.0,5,11,0
1017,INA,1,1984,16,0.1875,24.0,165.0,58.0,0.0,0.0,6,16,0
1018,INA,1,1988,29,0.2068965517241379,22.0,168.0,61.0,0.0,0.0,11,32,1
1019,INA,1,1992,42,0.3571428571428571,24.0,172.0,67.0,1.0,0.0,10,31,5
1020,INA,1,1996,40,0.425,25.0,171.0,66.0,5.0,2.0,11,23,4
1021,INA,1,2000,47,0.425531914893617,25.0,169.0,61.0,4.0,1.0,12,32,6
1022,INA,1,2004,38,0.4210526315789473,25.0,167.0,62.0,6.0,1.0,14,27,4
1023,INA,1,2008,24,0.375,25.0,168.0,64.0,4.0,1.0,7,17,5
1024,INA,1,2012,22,0.4090909090909091,24.0,166.0,64.0,5.0,1.0,8,16,2
1025,INA,1,2016,28,0.3928571428571428,25.0,169.0,67.0,2.0,0.0,7,20,3
1026,PHI,1,1924,1,0.0,23.0,175.0,70.0,0.0,0.0,1,2,0
1027,PHI,1,1928,4,0.0,24.0,175.0,71.0,0.0,0.0,2,6,1
1028,PHI,1,1932,8,0.0,24.0,175.0,71.0,1.0,0.0,3,7,3
1029,PHI,1,1936,28,0.0,24.0,176.0,70.0,3.0,0.0,6,20,1
1030,PHI,1,1948,26,0.0,28.0,176.0,69.0,1.0,0.0,8,18,0
1031,PHI,1,1952,25,0.0,29.0,176.0,68.0,0.0,0.0,7,14,0
1032,PHI,1,1956,39,0.1025641025641025,27.0,176.0,69.0,0.0,0.0,7,30,0
1033,PHI,1,1960,40,0.1,26.0,172.0,65.0,0.0,0.0,7,27,0
1034,PHI,1,1964,47,0.1489361702127659,26.0,167.0,61.0,0.0,0.0,10,45,1
1035,PHI,1,1968,49,0.0816326530612244,25.0,174.0,65.0,1.0,0.0,10,53,0
1036,PHI,1,1972,53,0.0943396226415094,25.0,172.0,67.0,0.0,0.0,11,47,0
1037,PHI,1,1976,14,0.0714285714285714,25.0,170.0,60.0,0.0,0.0,6,21,0
1038,PHI,1,1984,19,0.2105263157894736,24.0,169.0,60.0,0.0,0.0,6,28,0
1039,PHI,1,1988,31,0.1612903225806451,23.0,170.0,64.0,0.0,0.0,11,40,1
1040,PHI,1,1992,26,0.0769230769230769,25.0,172.0,65.0,1.0,0.0,9,29,1
1041,PHI,1,1996,12,0.3333333333333333,27.0,171.0,62.0,1.0,0.0,6,18,1
1042,PHI,1,2000,20,0.45,22.0,167.0,61.0,1.0,0.0,9,22,0
1043,PHI,1,2004,16,0.25,23.0,171.0,68.0,0.0,0.0,6,21,0
1044,PHI,1,2008,15,0.3333333333333333,23.0,169.0,64.0,0.0,0.0,8,17,0
1045,PHI,1,2012,11,0.3636363636363636,26.0,168.0,68.0,0.0,0.0,8,11,0
1046,PHI,1,2016,13,0.4615384615384615,25.0,166.0,61.0,0.0,0.0,8,13,1
1047,SGP,1,1948,1,0.0,26.0,175.0,70.0,0.0,0.0,1,1,0
1048,SGP,1,1952,5,0.2,22.0,175.0,66.0,0.0,0.0,3,7,0
1049,SGP,1,1956,49,0.0408163265306122,27.0,175.0,71.0,0.0,0.0,6,13,0
1050,SGP,1,1960,5,0.0,39.0,176.0,84.0,0.0,0.0,3,3,1
1051,SGP,1,1968,4,0.0,27.0,165.0,56.0,0.0,0.0,3,6,0
1052,SGP,1,1972,7,0.2857142857142857,21.0,171.0,61.0,0.0,0.0,3,12,0
1053,SGP,1,1976,4,0.25,24.0,166.0,68.0,0.0,0.0,4,4,0
1054,SGP,1,1984,5,0.0,20.0,180.0,74.0,0.0,0.0,2,7,0
1055,SGP,1,1988,8,0.125,23.0,178.0,71.0,0.0,0.0,3,16,0
1056,SGP,1,1992,14,0.2142857142857142,22.0,173.0,68.0,0.0,0.0,6,26,0
1057,SGP,1,1996,14,0.3571428571428571,21.0,174.0,67.0,0.0,0.0,6,27,0
1058,SGP,1,2000,14,0.4285714285714285,22.0,171.0,66.0,0.0,0.0,4,20,0
1059,SGP,1,2004,16,0.625,25.0,171.0,65.0,0.0,0.0,6,16,0
1060,SGP,1,2008,25,0.56,23.0,172.0,64.0,0.0,0.0,6,25,1
1061,SGP,1,2012,23,0.6521739130434783,24.0,166.0,62.0,1.0,0.0,9,29,2
1062,SGP,1,2016,25,0.64,25.0,170.0,64.0,2.0,0.0,7,24,1
1063,UZB,1,1996,71,0.1126760563380281,25.0,178.0,76.0,0.0,0.0,12,70,2
1064,UZB,1,2000,70,0.2571428571428571,25.0,176.0,73.0,2.0,0.0,12,69,4
1065,UZB,1,2004,69,0.2608695652173913,24.0,178.0,76.0,4.0,1.0,14,71,5
1066,UZB,1,2008,56,0.2678571428571428,24.0,176.0,72.0,5.0,2.0,14,67,6
1067,UZB,1,2012,53,0.320754716981132,26.0,176.0,75.0,6.0,1.0,14,52,3
1068,UZB,1,2016,70,0.3285714285714285,26.0,175.0,73.0,3.0,1.0,15,69,13
1069,KGZ,1,1996,33,0.2121212121212121,23.0,181.0,75.0,0.0,0.0,9,39,0
1070,KGZ,1,2000,48,0.2708333333333333,25.0,180.0,73.0,0.0,0.0,9,59,1
1071,KGZ,1,2004,29,0.2413793103448276,26.0,176.0,71.0,1.0,0.0,9,32,0
1072,KGZ,1,2008,20,0.2,25.0,177.0,73.0,0.0,0.0,9,22,2
1073,KGZ,1,2012,14,0.2142857142857142,23.0,175.0,73.0,2.0,0.0,8,15,0
1074,KGZ,1,2016,19,0.3684210526315789,25.0,172.0,74.0,0.0,0.0,6,17,0
1075,TJK,1,1996,8,0.25,22.0,177.0,73.0,0.0,0.0,5,8,0
1076,TJK,1,2000,4,0.5,23.0,169.0,58.0,0.0,0.0,2,4,0
1077,TJK,1,2004,9,0.4444444444444444,30.0,169.0,74.0,0.0,0.0,5,9,0
1078,TJK,1,2008,15,0.2,28.0,174.0,77.0,0.0,0.0,8,16,2
1079,TJK,1,2012,16,0.1875,28.0,176.0,78.0,2.0,0.0,7,16,1
1080,TJK,1,2016,7,0.2857142857142857,25.0,180.0,81.0,1.0,0.0,4,7,1
1081,EUN,1,1992,475,0.3473684210526316,25.0,178.0,74.0,0.0,0.0,27,234,112
1082,JPN,1,1912,2,0.0,25.0,174.0,69.0,0.0,0.0,1,4,0
1083,JPN,1,1920,15,0.0,25.0,174.0,69.0,0.0,0.0,4,15,2
1084,JPN,1,1924,19,0.0,23.0,175.0,70.0,2.0,0.0,4,21,1
1085,JPN,1,1928,40,0.025,24.0,173.0,68.0,1.0,0.0,7,31,5
1086,JPN,1,1932,157,0.1146496815286624,25.0,174.0,69.0,5.0,2.0,11,66,18
1087,JPN,1,1936,220,0.0863636363636363,26.0,175.0,69.0,18.0,7.0,14,79,20
1088,JPN,1,1952,69,0.1594202898550724,24.0,173.0,67.0,0.0,0.0,13,60,8
1089,JPN,1,1956,112,0.1428571428571428,25.0,171.0,66.0,8.0,1.0,14,72,17
1090,JPN,1,1960,162,0.1234567901234567,24.0,166.0,62.0,17.0,4.0,17,96,18
1091,JPN,1,1964,328,0.1768292682926829,25.0,168.0,64.0,18.0,4.0,21,155,29
1092,JPN,1,1968,171,0.1461988304093567,24.0,169.0,64.0,29.0,16.0,18,97,25
1093,JPN,1,1972,184,0.1956521739130435,25.0,170.0,65.0,25.0,11.0,21,113,29
1094,JPN,1,1976,213,0.2816901408450704,25.0,169.0,64.0,29.0,13.0,20,119,25
1095,JPN,1,1984,226,0.2300884955752212,24.0,170.0,65.0,0.0,0.0,22,147,31
1096,JPN,1,1988,255,0.2705882352941176,24.0,170.0,64.0,31.0,10.0,23,166,14
1097,JPN,1,1992,256,0.31640625,24.0,170.0,65.0,14.0,4.0,24,166,22
1098,JPN,1,1996,306,0.4869281045751634,24.0,169.0,63.0,22.0,3.0,27,168,14
1099,JPN,1,2000,266,0.4135338345864661,26.0,170.0,65.0,14.0,3.0,28,156,18
1100,JPN,1,2004,306,0.545751633986928,26.0,170.0,64.0,18.0,5.0,31,169,37
1101,JPN,1,2008,332,0.4969879518072289,26.0,169.0,64.0,37.0,16.0,31,176,25
1102,JPN,1,2012,291,0.5326460481099656,26.0,169.0,64.0,25.0,9.0,29,178,38
1103,JPN,1,2016,335,0.4895522388059701,26.0,170.0,64.0,38.0,7.0,32,186,41
1104,CGO,1,1964,2,0.0,21.0,177.0,70.0,0.0,0.0,1,2,0
1105,CGO,1,1972,6,0.0,22.0,176.0,69.0,0.0,0.0,1,5,0
1106,CGO,1,1980,23,0.6086956521739131,26.0,175.0,69.0,0.0,0.0,3,8,0
1107,CGO,1,1984,9,0.1111111111111111,27.0,174.0,67.0,0.0,0.0,2,10,0
1108,CGO,1,1988,7,0.2857142857142857,25.0,177.0,66.0,0.0,0.0,1,7,0
1109,CGO,1,1992,7,0.1428571428571428,25.0,176.0,70.0,0.0,0.0,2,7,0
1110,CGO,1,1996,5,0.4,22.0,176.0,66.0,0.0,0.0,3,5,0
1111,CGO,1,2000,5,0.4,23.0,170.0,64.0,0.0,0.0,3,5,0
1112,CGO,1,2004,5,0.6,22.0,175.0,78.0,0.0,0.0,4,5,0
1113,CGO,1,2008,5,0.4,24.0,177.0,70.0,0.0,0.0,3,5,0
1114,CGO,1,2012,7,0.4285714285714285,27.0,172.0,68.0,0.0,0.0,3,6,0
1115,CGO,1,2016,10,0.3,25.0,175.0,80.0,0.0,0.0,5,9,0
1116,SUI,1,1896,3,0.0,27.0,175.0,70.0,0.0,0.0,2,5,3
1117,SUI,1,1900,18,0.0555555555555555,36.0,175.0,70.0,3.0,1.0,4,14,9
1118,SUI,1,1904,3,0.0,23.0,178.0,70.0,9.0,6.0,2,4,3
1119,SUI,1,1906,9,0.0,33.0,175.0,70.0,3.0,1.0,3,14,8
1120,SUI,1,1908,1,0.0,25.0,185.0,82.0,8.0,4.0,1,1,0
1121,SUI,1,1912,7,0.0,40.0,177.0,72.0,0.0,0.0,2,3,1
1122,SUI,1,1920,77,0.0,28.0,175.0,71.0,1.0,1.0,13,45,11
1123,SUI,1,1924,141,0.0354609929078014,27.0,175.0,71.0,11.0,2.0,17,74,25
1124,SUI,1,1928,133,0.0075187969924812,28.0,175.0,70.0,25.0,7.0,15,70,17
1125,SUI,1,1932,7,0.0,30.0,177.0,67.0,17.0,7.0,4,9,1
1126,SUI,1,1936,190,0.031578947368421,28.0,176.0,71.0,1.0,0.0,21,102,18
1127,SUI,1,1948,186,0.043010752688172,30.0,176.0,71.0,18.0,4.0,19,98,22
1128,SUI,1,1952,157,0.0573248407643312,28.0,175.0,70.0,22.0,5.0,17,96,14
1129,SUI,1,1956,9,0.0,33.0,176.0,71.0,14.0,2.0,1,6,1
1130,SUI,1,1960,149,0.0134228187919463,29.0,175.0,72.0,1.0,0.0,16,90,6
1131,SUI,1,1964,66,0.0151515151515151,29.0,175.0,72.0,6.0,0.0,13,51,4
1132,SUI,1,1968,85,0.0470588235294117,26.0,176.0,73.0,4.0,1.0,12,68,5
1133,SUI,1,1972,151,0.1920529801324503,25.0,173.0,67.0,5.0,0.0,17,116,3
1134,SUI,1,1976,50,0.06,26.0,175.0,71.0,3.0,0.0,12,41,4
1135,SUI,1,1980,73,0.0821917808219178,26.0,181.0,77.0,4.0,1.0,10,45,2
1136,SUI,1,1984,129,0.2093023255813953,24.0,174.0,68.0,2.0,2.0,18,91,8
1137,SUI,1,1988,99,0.2727272727272727,28.0,177.0,71.0,8.0,0.0,17,83,4
1138,SUI,1,1992,102,0.284313725490196,27.0,176.0,70.0,4.0,0.0,17,80,1
1139,SUI,1,1996,115,0.3739130434782609,28.0,175.0,68.0,1.0,1.0,17,83,7
1140,SUI,1,2000,102,0.3725490196078431,28.0,177.0,69.0,7.0,4.0,19,82,9
1141,SUI,1,2004,98,0.3979591836734694,28.0,177.0,71.0,9.0,1.0,19,83,5
1142,SUI,1,2008,83,0.4337349397590361,28.0,177.0,70.0,5.0,1.0,20,75,7
1143,SUI,1,2012,98,0.2857142857142857,28.0,178.0,73.0,7.0,2.0,19,71,4
1144,SUI,1,2016,102,0.4411764705882353,26.0,175.0,68.0,4.0,2.0,17,80,7
1145,BRA,1,1900,1,0.0,20.0,175.0,70.0,0.0,0.0,1,3,0
1146,BRA,1,1920,19,0.0,31.0,175.0,70.0,0.0,0.0,5,10,3
1147,BRA,1,1924,12,0.0,24.0,177.0,70.0,3.0,1.0,4,15,0
1148,BRA,1,1932,59,0.0169491525423728,25.0,176.0,70.0,0.0,0.0,5,28,0
1149,BRA,1,1936,73,0.0821917808219178,26.0,176.0,70.0,0.0,0.0,9,37,0
1150,BRA,1,1948,70,0.1571428571428571,27.0,176.0,71.0,0.0,0.0,11,41,1
1151,BRA,1,1952,97,0.0515463917525773,27.0,176.0,71.0,1.0,0.0,14,51,3
1152,BRA,1,1956,47,0.0212765957446808,27.0,177.0,72.0,3.0,1.0,12,30,1
1153,BRA,1,1960,72,0.0138888888888888,26.0,177.0,72.0,1.0,1.0,14,35,2
1154,BRA,1,1964,61,0.0163934426229508,25.0,181.0,76.0,2.0,0.0,11,17,1
1155,BRA,1,1968,76,0.0394736842105263,25.0,181.0,77.0,1.0,0.0,13,27,3
1156,BRA,1,1972,81,0.037037037037037,24.0,181.0,77.0,3.0,0.0,13,44,2
1157,BRA,1,1976,79,0.0886075949367088,24.0,178.0,73.0,2.0,0.0,12,47,2
1158,BRA,1,1980,106,0.1415094339622641,24.0,180.0,74.0,2.0,0.0,14,72,4
1159,BRA,1,1984,147,0.1428571428571428,25.0,179.0,73.0,4.0,2.0,17,82,8
1160,BRA,1,1988,160,0.20625,25.0,180.0,74.0,8.0,1.0,21,106,6
1161,BRA,1,1992,182,0.2747252747252747,26.0,180.0,74.0,6.0,1.0,23,107,3
1162,BRA,1,1996,221,0.2941176470588235,26.0,181.0,76.0,3.0,2.0,18,93,15
1163,BRA,1,2000,198,0.4646464646464646,26.0,178.0,72.0,15.0,3.0,24,96,12
1164,BRA,1,2004,243,0.4897119341563786,26.0,176.0,70.0,12.0,0.0,26,133,10
1165,BRA,1,2008,268,0.4813432835820895,26.0,176.0,70.0,10.0,5.0,28,145,16
1166,BRA,1,2012,248,0.4717741935483871,28.0,178.0,73.0,16.0,3.0,27,138,17
1167,BRA,1,2016,462,0.448051948051948,28.0,176.0,72.0,17.0,3.0,34,222,19
1168,FRG,1,1968,275,0.1563636363636363,25.0,177.0,73.0,0.0,0.0,17,154,26
1169,FRG,1,1972,424,0.1957547169811321,25.0,178.0,72.0,26.0,5.0,23,183,40
1170,FRG,1,1976,290,0.196551724137931,25.0,178.0,72.0,40.0,13.0,20,163,39
1171,FRG,1,1984,390,0.3153846153846154,24.0,179.0,73.0,0.0,0.0,25,194,59
1172,FRG,1,1988,347,0.2968299711815562,25.0,180.0,74.0,59.0,17.0,24,194,40
1173,GDR,1,1968,226,0.1769911504424778,25.0,175.0,70.0,0.0,0.0,18,124,25
1174,GDR,1,1972,297,0.2222222222222222,24.0,176.0,70.0,25.0,9.0,18,161,66
1175,GDR,1,1976,267,0.4232209737827715,22.0,175.0,70.0,66.0,20.0,17,139,90
1176,GDR,1,1980,346,0.3583815028901734,23.0,177.0,72.0,90.0,40.0,17,167,126
1177,GDR,1,1988,259,0.3938223938223938,24.0,178.0,72.0,0.0,0.0,16,157,102
1178,MON,1,1920,4,0.0,25.0,175.0,70.0,0.0,0.0,2,6,0
1179,MON,1,1924,7,0.0,28.0,175.0,70.0,0.0,0.0,4,6,1
1180,MON,1,1928,10,0.0,25.0,174.0,74.0,1.0,0.0,4,8,0
1181,MON,1,1932,1,0.0,24.0,175.0,70.0,0.0,0.0,1,1,0
1182,MON,1,1936,8,0.0,33.0,173.0,75.0,0.0,0.0,2,5,0
1183,MON,1,1948,4,0.0,42.0,172.0,78.0,0.0,0.0,1,2,0
1184,MON,1,1952,8,0.0,45.0,175.0,72.0,0.0,0.0,2,6,0
1185,MON,1,1960,11,0.0,32.0,173.0,73.0,0.0,0.0,3,6,0
1186,MON,1,1964,1,0.0,24.0,164.0,78.0,0.0,0.0,1,1,0
1187,MON,1,1968,2,0.0,30.0,177.0,70.0,0.0,0.0,1,1,0
1188,MON,1,1972,5,0.0,40.0,177.0,76.0,0.0,0.0,2,4,0
1189,MON,1,1976,8,0.0,37.0,175.0,74.0,0.0,0.0,3,6,0
1190,MON,1,1984,8,0.0,32.0,182.0,77.0,0.0,0.0,5,7,0
1191,MON,1,1988,9,0.1111111111111111,27.0,178.0,74.0,0.0,0.0,7,9,0
1192,MON,1,1992,2,0.5,21.0,173.0,67.0,0.0,0.0,2,4,0
1193,MON,1,1996,3,0.3333333333333333,24.0,174.0,70.0,0.0,0.0,3,4,0
1194,MON,1,2000,4,0.25,26.0,178.0,72.0,0.0,0.0,4,4,0
1195,MON,1,2004,3,0.3333333333333333,32.0,177.0,75.0,0.0,0.0,3,3,0
1196,MON,1,2008,5,0.2,29.0,175.0,76.0,0.0,0.0,5,5,0
1197,MON,1,2012,6,0.1666666666666666,29.0,181.0,73.0,0.0,0.0,6,6,0
1198,MON,1,2016,3,0.0,26.0,181.0,78.0,0.0,0.0,3,8,0
1199,ISR,1,1952,25,0.12,25.0,178.0,70.0,0.0,0.0,5,17,0
1200,ISR,1,1956,3,0.3333333333333333,24.0,175.0,72.0,0.0,0.0,3,3,0
1201,ISR,1,1960,23,0.2608695652173913,22.0,168.0,64.0,0.0,0.0,7,28,0
1202,ISR,1,1964,10,0.2,26.0,172.0,71.0,0.0,0.0,3,12,0
1203,ISR,1,1968,29,0.1034482758620689,24.0,173.0,70.0,0.0,0.0,4,20,0
1204,ISR,1,1972,14,0.1428571428571428,28.0,170.0,69.0,0.0,0.0,7,14,0
1205,ISR,1,1976,26,0.0769230769230769,25.0,173.0,72.0,0.0,0.0,10,19,0
1206,ISR,1,1984,32,0.25,22.0,169.0,61.0,0.0,0.0,11,46,0
1207,ISR,1,1988,18,0.2222222222222222,23.0,173.0,67.0,0.0,0.0,8,20,0
1208,ISR,1,1992,30,0.1666666666666666,24.0,177.0,73.0,0.0,0.0,10,42,2
1209,ISR,1,1996,25,0.28,27.0,178.0,74.0,2.0,0.0,10,26,1
1210,ISR,1,2000,39,0.2564102564102564,25.0,180.0,75.0,1.0,0.0,9,43,1
1211,ISR,1,2004,36,0.4444444444444444,26.0,172.0,67.0,1.0,0.0,14,41,2
1212,ISR,1,2008,43,0.4651162790697674,25.0,175.0,67.0,2.0,1.0,12,47,1
1213,ISR,1,2012,37,0.4864864864864865,25.0,174.0,67.0,1.0,0.0,10,41,0
1214,ISR,1,2016,47,0.5319148936170213,26.0,175.0,67.0,0.0,0.0,16,45,2
1215,URU,1,1924,26,0.0,24.0,176.0,71.0,0.0,0.0,4,11,1
1216,URU,1,1928,17,0.0,27.0,175.0,73.0,1.0,1.0,1,1,1
1217,URU,1,1932,2,0.0,64.0,178.0,70.0,1.0,1.0,2,2,1
1218,URU,1,1936,37,0.0,27.0,176.0,70.0,1.0,0.0,6,15,0
1219,URU,1,1948,61,0.0163934426229508,26.0,176.0,71.0,0.0,0.0,11,32,2
1220,URU,1,1952,32,0.03125,27.0,176.0,71.0,2.0,0.0,9,16,2
1221,URU,1,1956,21,0.0,24.0,176.0,75.0,2.0,0.0,5,8,1
1222,URU,1,1960,34,0.0,26.0,177.0,77.0,1.0,0.0,8,15,0
1223,URU,1,1964,23,0.0,26.0,179.0,79.0,0.0,0.0,4,8,1
1224,URU,1,1968,27,0.2222222222222222,21.0,168.0,65.0,1.0,0.0,8,31,0
1225,URU,1,1972,13,0.2307692307692307,23.0,171.0,67.0,0.0,0.0,5,12,0
1226,URU,1,1976,9,0.2222222222222222,21.0,175.0,70.0,0.0,0.0,5,9,0
1227,URU,1,1984,18,0.0555555555555555,22.0,187.0,82.0,0.0,0.0,5,11,0
1228,URU,1,1988,15,0.0666666666666666,25.0,179.0,77.0,0.0,0.0,8,14,0
1229,URU,1,1992,16,0.0,28.0,178.0,73.0,0.0,0.0,11,15,0
1230,URU,1,1996,14,0.1428571428571428,26.0,176.0,71.0,0.0,0.0,8,14,0
1231,URU,1,2000,15,0.2,26.0,177.0,76.0,0.0,0.0,7,16,1
1232,URU,1,2004,15,0.1333333333333333,25.0,178.0,74.0,1.0,0.0,6,16,0
1233,URU,1,2008,12,0.25,26.0,179.0,74.0,0.0,0.0,6,12,0
1234,URU,1,2012,27,0.1111111111111111,24.0,180.0,74.0,0.0,0.0,8,11,0
1235,URU,1,2016,17,0.2941176470588235,30.0,177.0,73.0,0.0,0.0,8,14,0
1236,SWE,1,1896,1,0.0,21.0,175.0,70.0,0.0,0.0,2,5,0
1237,SWE,1,1900,10,0.0,24.0,179.0,74.0,0.0,0.0,4,16,2
1238,SWE,1,1906,39,0.0,25.0,177.0,73.0,0.0,0.0,8,37,14
1239,SWE,1,1908,168,0.0178571428571428,26.0,176.0,71.0,14.0,2.0,14,67,25
1240,SWE,1,1912,444,0.0518018018018018,27.0,176.0,71.0,25.0,8.0,16,95,65
1241,SWE,1,1920,260,0.05,29.0,176.0,71.0,65.0,24.0,18,100,64
